,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,mean,mesh
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,8,2,8,5,7,5,8,4,2,2,1,5,4,8,8,12,6,7,8,10,11,6,4,9,5,8,12,7,8,7,6,9,3,5,20,13,8,19,14,18,19,28,12,13,5,5,1,5,8,7,12,6,2,6.053333333333334,Biological Assay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,5,10,3,22,15,10,4,10,10,5,8,7,7,3,3,5,4,2,3,7,4,7,5,9,1,2.3466666666666667,GTP Cyclohydrolase
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,1,1,3,1,1,1,1,0,0,2,2,0,0,0,0,3,0,2,2,2,4,2,5,6,5,4,1,0.7333333333333333,Early Ambulation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,14,29,45,42,45,9,19,22,7,12,14,7,15,10,7,8,0,4.133333333333334,Review Literature as Topic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,17,7,23,17,39,29,29,24,12,49,39,110,101,72,125,94,158,169,117,152,103,110,126,153,180,126,165,162,221,182,263,248,250,225,214,237,215,241,264,233,199,24,73.78666666666666,Mental Recall
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,2,1,0,1,1,0,0.18666666666666668,"Immunity, Active"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,6,8,10,6,8,23,8,13,9,8,11,8,6,5,7,23,14,12,16,8,8,17,12,11,20,12,12,7,5,3,0,4.44,Computer Graphics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,0,1,0,0.25333333333333335,Glycogen Storage Disease Type III
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02666666666666667,"Fasciitis, Necrotizing"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,2,2,1,3,1,1,7,3,4,5,18,22,26,28,41,41,43,61,55,83,65,71,68,95,91,66,81,8,13.32,Bayes Theorem
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,15,22,21,18,26,28,32,4,2.546666666666667,Hydrodynamics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,2,7,1,3,6,4,2,3,0,0.5333333333333333,Nocturnal Enuresis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,7,4,3,4,10,7,6,8,9,6,5,9,2,0,1.2,Faculty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,1,0,1,0,0,1,1,2,0,1,5,3,2,5,3,2,1,3,2,0.5733333333333334,Far East
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,153,139,213,248,263,245,289,314,346,278,349,341,309,356,34,52.16,Deep Brain Stimulation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,8,8,10,10,13,20,19,15,7,8,6,13,12,8,8,7,6,0,2.493333333333333,Galantamine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,6,3,4,4,4,0,3,3,0,0,2,2,0,0,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.6666666666666666,Bethanechol
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,5,13,2,1,5,1,0.4266666666666667,Bexarotene
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.10666666666666667,Personhood
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,10,11,4,17,14,19,12,16,14,9,10,11,10,8,8,5,7,10,8,4,6,8,2,7,3,4,4,9,3,0,3,2,2,2,0,7,1,1,0,3.7333333333333334,Galactosylceramides
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,3,1,2,2,2,2,1,0,4,3,0,4,3,1,2,1,0,2,1,0,0.5333333333333333,Organizational Objectives
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,173,216,265,288,369,365,408,321,314,300,303,303,314,369,322,281,15,66.14666666666666,Diffusion Magnetic Resonance Imaging
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,Carboxypeptidases A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,2,0,0,4,34,28,26,28,33,30,34,27,26,23,2,4.066666666666666,Protein Multimerization
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,6,7,4,7,5,11,16,26,31,29,22,32,40,32,20,27,20,12,9,1,4.92,TRPC Cation Channels
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,6,5,0,2,2,0,0,3,1,2,9,1,5,1,0,0,0,0,1,0,2,0,0,1,1,1,4,5,2,6,4,6,5,4,2,1,2,1,1,1,1,1,3,0,0,1,1,2,0,1.3733333333333333,Drug Antagonism
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,2,0,1,2,3,1,0,1,1,1,0,0.25333333333333335,"Genes, Neoplasm"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,3,5,2,4,3,4,9,3,9,9,8,9,5,8,12,11,6,6,6,6,9,7,13,16,12,16,10,9,18,16,12,8,15,15,13,21,7,0,4.706666666666667,"Saline Solution, Hypertonic"
0,0,0,1,0,1,1,1,1,2,1,1,1,0,0,0,1,1,3,3,8,2,4,5,11,6,15,12,16,17,33,10,15,14,18,12,9,19,21,21,16,12,17,21,8,15,20,9,29,19,15,22,18,21,23,19,18,16,21,20,25,48,36,39,37,30,37,27,23,23,25,25,23,27,16,2,14.506666666666666,Subarachnoid Space
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,128,173,197,178,155,156,149,155,157,179,185,165,166,117,79,73,97,69,70,81,6,36.84,Protein Isoforms
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,10,3,3,3,4,5,4,3,4,1,5,6,3,5,4,2,1,1,2,2,2,2,1,2,1,1,2,1,1,4,0,2,3,3,1,1,1,1,1,0,1.48,Galago
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,3,2,2,3,3,6,9,9,14,1,0.76,Probiotics
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06666666666666667,Signaling Lymphocytic Activation Molecule Family
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,0,0,0,1,4,2,3,1,0,0,1,2,4,1,4,5,1,1,5,4,4,2,2,7,5,8,7,8,6,7,12,4,10,5,9,8,5,4,7,1,2.3066666666666666,Death
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0.05333333333333334,Interatrial Block
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,6,1,7,3,5,2,2,4,9,7,3,6,4,8,5,4,6,4,8,12,12,16,9,7,5,11,8,13,8,16,4,6,1,3,8,6,12,4,5,5,11,4,9,7,6,4,0,4.16,Spermine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,5,3,1,4,6,1,2,3,0,1,2,2,5,2,3,1,4,2,3,5,3,1,0.88,"Antibodies, Antineutrophil Cytoplasmic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2,4,10,5,15,16,15,9,5,14,24,36,14,26,24,23,26,19,14,14,7,0,4.426666666666667,Phytotherapy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,1,2,2,3,1,2,2,3,4,4,2,1,0,2,3,1,3,1,2,1,0,0.6666666666666666,Imines
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0.10666666666666667,Urogenital Surgical Procedures
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,9,0,3,5,2,4,4,4,3,1,3,2,3,5,2,2,5,6,7,6,6,13,13,22,17,21,35,14,39,24,27,34,25,22,13,18,18,4,3,6.093333333333334,"Biofeedback, Psychology"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,4,1,1,3,3,0,1,1,1,2,3,2,0,0,1,2,1,2,1,0,2,2,4,3,4,7,3,4,0,1,5,2,5,6,4,3,2,3,6,6,10,7,10,6,12,7,9,17,2,1,2.52,Scotland
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,3,4,3,1,4,3,1,2,2,2,2,2,6,0,2,1,2,2,1,1,2,3,5,1,2,4,1,6,6,1,5,7,2,3,5,4,3,5,2,6,6,2,1,3,4,1,2,1,1.92,Kaolin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,5,9,9,7,5,10,13,8,9,3,7,10,12,5,1,1.8266666666666667,Alexander Disease
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,29,25,30,29,49,50,29,39,25,22,30,30,32,33,31,22,31,39,56,26,30,36,28,23,27,23,27,31,22,26,25,22,19,19,21,18,14,2,14.386666666666667,"Kindling, Neurologic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,4,6,10,10,19,15,20,25,15,0,1.7866666666666666,Benzodioxoles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,4,2,1,1,0,1,0,1,0,2,4,1,6,13,20,8,17,7,14,20,12,11,6,12,13,3,18,1,8,4,0,2.8933333333333335,Quality Control
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,2,6,7,10,14,16,7,16,10,11,18,7,8,11,13,15,9,3,8,6,5,0,2.96,"Ultrasonography, Doppler, Duplex"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,3,0,0.17333333333333334,Advanced Oxidation Protein Products
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,19,14,25,17,22,12,15,14,12,3,0,2.1066666666666665,Electrochemical Techniques
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,2,0,0,1,4,4,1,1,5,3,3,1,0,3,2,1,2,2,3,4,0,1,2,2,1,1,0,1,4,1,1,2,3,2,6,3,9,3,0,3,4,6,3,4,1,3,4,1,3,1,0,1.64,Obstetric Labor Complications
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,2,2,2,1,3,5,1,1,3,9,2,2,4,2,2,2,2,1,0.72,Postprandial Period
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,5,4,11,11,4,5,10,17,8,11,12,9,7,20,19,13,23,31,15,25,20,29,37,39,34,18,36,26,30,31,40,29,29,14,2,9.12,Synapsins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,0,0.37333333333333335,Intersectoral Collaboration
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,12,17,17,31,14,12,26,21,12,16,16,8,10,16,14,11,16,3,3.9466666666666668,"Paraneoplastic Syndromes, Nervous System"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,5,7,13,15,15,8,17,13,13,15,8,8,18,22,23,29,36,34,24,20,20,21,38,36,14,30,4,6.973333333333334,Autoimmunity
0,0,0,0,1,0,0,3,0,3,1,1,1,1,0,1,3,8,1,16,22,21,14,28,16,31,33,88,91,78,66,52,41,44,108,89,85,84,95,123,109,98,106,139,141,130,219,186,190,192,204,216,244,259,335,312,357,401,421,335,360,435,425,461,489,475,455,453,399,364,365,361,409,355,297,19,159.53333333333333,Cerebrovascular Circulation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,5,5,15,16,15,14,13,13,22,16,19,16,22,15,3,13,13,9,7,7,6,2,6,6,3,5,2,0,4.0,"Receptors, Fibroblast Growth Factor"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2,1,0,0.10666666666666667,Microsatellite Instability
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,2,2,1,0,0,1,5,9,5,9,2,4,7,20,11,14,28,30,21,37,30,28,30,34,12,2,4.706666666666667,Universities
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,2,1,0,0,1,3,0,2,0,1,1,2,0,1,0,0.37333333333333335,Suspensions
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,13,10,20,9,13,16,9,11,10,4,2,6,0,1.7466666666666666,Tubulin Modulators
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,2,4,3,4,5,3,10,1,3,5,2,4,5,7,11,5,9,5,6,3,1.3733333333333333,Monoterpenes
0,0,1,2,0,0,3,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,3,4,3,0,2,2,0,2,0,1,1,0,1,2,4,1,7,0,1,7,7,4,5,8,9,19,11,22,6,26,16,18,17,16,20,25,48,29,54,39,28,39,37,38,38,32,44,30,43,10,10.6,Psychiatry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,32,37,32,56,58,65,62,74,64,45,40,35,47,27,42,23,35,16,25,18,18,17,8,15,6,8,0,12.253333333333334,Neurotrophin 3
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,102,158,252,277,311,322,440,523,515,650,524,716,740,936,688,688,626,691,684,798,720,792,713,70,173.38666666666666,Disease Progression
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013333333333333334,Trapezoid Bone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,7,1,0,0,1,1,0,0,0,1,0.25333333333333335,Serpin E2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,1,2,3,3,1,1,4,4,1,7,3,4,6,10,3,5,10,4,10,26,14,7,17,17,21,28,44,49,47,56,52,67,85,85,73,90,90,93,96,107,90,76,73,3,19.933333333333334,Imagination
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,20,14,14,12,8,14,5,5,3,0,1.5733333333333333,Comparative Genomic Hybridization
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,4,0,1,1,0,0,3,2,2,2,1,1,1,2,1,1,1,0,2,1,1,0,1,0.44,Cell Degranulation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,7,8,23,14,34,35,74,28,58,85,143,94,70,103,86,98,96,113,103,93,95,91,62,16,21.92,Practice Guidelines as Topic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,2,0,3,1,1,3,2,5,1,3,2,3,3,2,6,5,7,9,10,5,2,8,5,5,3,7,10,2,6,9,7,7,6,2,4,3,3,6,4,2,3,1,0,2.466666666666667,Penis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,8,4,9,15,14,11,12,8,14,9,7,6,19,13,6,5,4,0,2.3066666666666666,Attention Deficit and Disruptive Behavior Disorders
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,3,3,1,1,2,0,0.25333333333333335,Archaeal Proteins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,16,11,9,6,2,5,3,5,5,7,5,8,1,13,5,7,1,4,5,7,8,9,15,19,15,9,9,20,11,13,16,10,10,16,13,8,12,12,8,10,15,10,9,5,3,10,5,9,0,5.906666666666666,Vascular Resistance
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,7,3,3,5,4,2,5,4,11,7,10,14,7,9,22,23,21,17,31,33,41,44,42,50,41,38,47,47,46,47,42,35,28,1,10.64,Citalopram
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,2,8,2,1,1,1,1,1,2,1,0,1,1,2,1,0,0,2,1,0,2,4,7,1,2,1,1,4,4,4,2,9,4,1,3,5,7,8,3,2,7,5,3,3,2,2,3,2,1.8266666666666667,Eosinophils
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,4,1,2,8,2,3,6,3,5,3,8,5,6,2,11,21,16,16,21,10,15,13,18,11,10,6,11,0,3.2266666666666666,Protein Phosphatase 2
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,3,10,13,13,11,23,19,15,22,12,20,18,17,32,25,31,28,26,37,31,24,30,19,28,28,40,31,16,26,17,20,23,9,12,14,19,30,26,25,10,18,12,11,12,4,17,11,10,0,12.76,Tegmentum Mesencephali
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,1,1,1,0,1,1,0,0,1,4,3,1,0,3,3,3,7,1,1,0.6266666666666667,Child Psychiatry
